,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
0,0.5,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,-0.005377120914303526,-0.041902310226733575,0.0,0.0,0.0,P,0.00027012304485616565,0.0,1.0,0,2
1,0.6263990912304584,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,-0.0051380483216768415,0.0,0.0,P,0.0002064348845523045,0.0,1.0,0,3
2,0.5150857853575904,0.25,0.5,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.0004294247272704211,0.0,1.0,0,4
3,0.5,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00020312014094816787,0.0,1.0,0,5
4,0.6263990912304584,0.5,0.8362637409313936,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,-0.0051380483216768415,0.0,0.0,P,0.00019025372630925548,2.0,1.0,0,6
5,0.7049103846501497,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,-0.0051380483216768415,0.0,0.0,P,0.00019952523293803804,0.0,1.0,0,7
6,0.5,0.5610486408672564,0.9498213810113363,0.09244669251513699,0.0001411918688222624,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00029166684979978517,0.0,1.0,0,8
7,0.52668955352464,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00020101383415676994,0.0,1.0,0,9
8,0.5150857853575904,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00020190021836003825,0.0,1.0,0,10
9,0.5150857853575904,0.5,0.8362637409313936,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,-0.0051380483216768415,0.0,0.0,P,0.00019995204985390243,0.0,1.0,0,11
10,0.75,0.0,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00024487261568051236,0.0,1.0,0,12
11,0.6263990912304584,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00019525949538638305,0.0,1.0,0,13
12,0.6263990912304584,0.5,0.8362637409313936,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00022450596130645076,0.0,1.0,0,14
13,0.5150857853575904,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00020190021836003825,0.0,1.0,0,15
14,0.5150857853575904,0.25,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.00020190021836003825,0.0,1.0,0,16
15,1.0,0.5,0.9498213810113363,0.09244669251513699,0.0,0.0,-0.0013154797476576151,-0.041902310226733575,0.0,0.0,0.0,P,0.00027289508488002266,0.0,1.0,0,17
16,0.5150857853575904,0.5,0.8362637409313936,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,0.0,0.0,0.0,P,0.0002275032259943542,0.0,1.0,0,18
17,0.5,0.75,0.9498213810113363,0.09244669251513699,0.0,0.0,0.0,-0.041902310226733575,-0.0019278255232907141,0.0,0.0,P,0.0004345296867001025,1.0,0.0,1,1
