,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,9.688394285820305,400.0,5.317700569616161,29.983012199401855
1,2.0,7.937920633610702,320.0,5.023190740539209,51.36999988555908
2,3.0,6.562426082001704,256.0,4.785711608773926,66.6550018787384
3,4.0,5.438370675709472,206.0,4.508362736775647,77.8210015296936
4,5.0,4.395158055770237,166.0,4.265264220580713,86.05401492118835
5,6.0,3.4944857041690724,134.0,3.9708987056914444,92.24601221084595
6,7.0,2.7490684260754286,108.0,3.742668747901986,96.97301244735718
7,8.0,2.1642813882016885,88.0,3.527447852180537,100.57001209259033
8,9.0,1.671029404604723,72.0,3.347361721087266,103.38501214981079
9,10.0,1.2009918494558698,58.0,3.0761716788094073,105.6440007686615
10,11.0,0.8470620657270233,48.0,2.847389056740424,107.39001250267029
11,12.0,0.5867100019281657,40.0,2.5497643055393944,108.81101298332214
12,13.0,0.3631254003911901,32.0,2.246914423492698,109.9760000705719
13,14.0,0.23453904961237967,26.0,1.9702737742522016,110.90401268005371
14,15.0,0.14700204504827077,22.0,2.042289196620039,111.64501452445984
15,16.0,0.09607371206987238,18.0,1.9099728199553583,112.27001237869263
16,17.0,0.07795711620670022,16.0,1.9507806638093543,112.78101253509521
17,18.0,0.06063065747235912,14.0,1.8991058960509406,113.23401188850403
18,19.0,0.02875656796589401,12.0,1.894459028496365,113.63901209831238
19,20.0,0.017147252675768394,10.0,2.0621346686340876,113.98501253128052
20,21.0,0.008861966508678171,8.0,2.031625072443992,114.27500009536743
21,22.0,0.0057829500697025495,8.0,1.992410903274378,114.50600171089172
22,23.0,0.00485815523066758,8.0,2.036178536656796,114.73301243782043
23,24.0,0.006375636621713205,8.0,1.9041354269201247,114.96401286125183
24,25.0,0.0028960948928586326,8.0,1.8075148370962957,115.19501233100891
25,26.0,0.000982972521538724,8.0,1.6512648370962957,115.42800092697144
26,27.0,0.0004773346318769646,8.0,1.5824877037961589,115.65701198577881
27,28.0,0.0004427675996311705,8.0,1.4962411860643419,115.88301348686218
28,29.0,0.0004511430271146423,8.0,1.4099946683325248,116.11401224136353
29,30.0,0.00042327878348810856,8.0,1.3962443600993095,116.34500241279602
30,31.0,0.00040319937037449325,8.0,1.3512440518660942,116.56699967384338
31,32.0,0.0004115747978579651,8.0,1.2649975341342772,116.79201197624207
32,33.0,0.00039398176572065556,8.0,1.2962475341342772,117.01099967956543
33,34.0,0.00037638873358334594,8.0,1.3274975341342772,117.2280125617981
34,35.0,0.0003587957014460363,8.0,1.3587475341342772,117.4490122795105
35,36.0,0.0003412026693087267,8.0,1.3899975341342772,117.66401267051697
36,37.0,0.0003412026693087267,8.0,1.3899975341342772,117.87801218032837
37,38.0,0.0003412026693087267,8.0,1.3899975341342772,118.0939998626709
38,39.0,0.0003412026693087267,8.0,1.3899975341342772,118.30501246452332
39,40.0,0.0003412026693087267,8.0,1.3899975341342772,118.51899933815002
40,41.0,0.0003412026693087267,8.0,1.3899975341342772,118.73201251029968
41,42.0,0.0003412026693087267,8.0,1.3899975341342772,118.94801235198975
