,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,11.294497612610492,476.0,5.563315922490703,33.284003496170044
1,2.0,10.793735801327726,454.0,5.490272945974868,64.44000220298767
2,3.0,10.210343560396325,432.0,5.397656847130329,92.86400246620178
3,4.0,9.762318714764774,412.0,5.320913142956955,119.59700012207031
4,5.0,9.140197689441607,392.0,5.231404429333968,144.17300295829773
5,6.0,8.668880041725929,374.0,5.1330100264269065,166.98000311851501
6,7.0,8.109239235408351,356.0,5.026194992751811,188.30700302124023
7,8.0,7.637340801815542,340.0,4.945929054081743,208.10100388526917
8,9.0,7.193220886947521,324.0,4.882237374894481,226.4880027770996
9,10.0,6.739271576501579,308.0,4.782025013612687,243.4110028743744
10,11.0,6.328551455979842,294.0,4.69510678609233,259.25100326538086
11,12.0,5.890676405004192,280.0,4.622207870212693,273.99800276756287
12,13.0,5.462376449296773,266.0,4.517969577122359,287.7360029220581
13,14.0,5.106438567948039,254.0,4.43221821463491,300.4450030326843
14,15.0,4.69104154115479,242.0,4.353163944573318,312.3640031814575
15,16.0,4.430654046766394,230.0,4.296958660498019,323.62100195884705
16,17.0,4.189975308495909,220.0,4.19742141449427,333.9870021343231
17,18.0,3.841313652105736,210.0,4.1180674647404,343.7169997692108
18,19.0,3.600898612617275,200.0,4.067140548045721,352.8570022583008
19,20.0,3.2966273333943144,190.0,3.9839833976757206,361.4260034561157
20,21.0,3.03833566384714,182.0,3.903478400328205,369.36200284957886
21,22.0,2.7964815162629977,174.0,3.823252544106879,376.92700242996216
22,23.0,2.481125831783869,166.0,3.7495057349827072,383.9610028266907
23,24.0,2.2745580549812296,158.0,3.6742145774326036,390.7260012626648
24,25.0,2.098137187106107,152.0,3.5811956000660214,396.94600224494934
25,26.0,1.9023884537649332,146.0,3.523389688177252,402.85500288009644
26,27.0,1.7013822768784073,140.0,3.4470415605404865,408.4530029296875
27,28.0,1.5207286746052018,134.0,3.379323133323933,413.7300019264221
28,29.0,1.381798669227332,128.0,3.3053933831365057,418.7350027561188
29,30.0,1.256726164043266,122.0,3.235932939759932,423.4640028476715
30,31.0,1.0653645313280518,116.0,3.152645886723799,427.91200280189514
31,32.0,0.9520966043129293,112.0,3.057490305609931,432.07200288772583
32,33.0,0.850042732859819,108.0,2.9713750893356052,436.06700253486633
33,34.0,0.7480600072978965,104.0,2.8924023846707687,439.87900280952454
34,35.0,0.6583642933275021,100.0,2.8419481637846697,443.5060040950775
35,36.0,0.5706016345373244,96.0,2.8439665417142237,446.9840030670166
36,37.0,0.5238414216416011,92.0,2.7666619238504166,450.2920036315918
37,38.0,0.4527021939172655,88.0,2.7249941037304968,453.4370024204254
38,39.0,0.3998022132055902,84.0,2.6883322865231545,456.46600103378296
39,40.0,0.37379834734104855,80.0,2.645637793816458,459.3130033016205
