,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,10.71007838618988,450.0,5.459301146892225,32.27500057220459
1,2.0,9.689253325114294,406.0,5.301175853478668,59.432000398635864
2,3.0,8.847758929976758,366.0,5.171260966853504,82.6440110206604
3,4.0,8.008796933791633,330.0,5.023052858407354,102.49100136756897
4,5.0,7.28299723114555,298.0,4.880600897778769,119.32000017166138
5,6.0,6.6041055438455,270.0,4.7234622791788095,133.9770004749298
6,7.0,5.92507413620317,244.0,4.570508731665776,146.6650013923645
7,8.0,5.2146970072935925,220.0,4.445334876146015,157.63900017738342
8,9.0,4.6546667801969415,198.0,4.285008060357918,167.0510015487671
9,10.0,4.097233171673164,180.0,4.158075001930182,175.3000009059906
10,11.0,3.536159654899787,162.0,4.033195064631412,182.48600006103516
11,12.0,3.08824995075048,146.0,3.885190787504843,188.73500061035156
12,13.0,2.6832317713934066,132.0,3.752504498156442,194.21600079536438
13,14.0,2.3757759825133644,120.0,3.6535556877402766,199.05500102043152
14,15.0,2.013365857929959,108.0,3.487044246770493,203.3619999885559
15,16.0,1.7382755575965625,98.0,3.3440606034292597,207.1110007762909
16,17.0,1.4571808614651773,90.0,3.2562095888053046,210.42700123786926
17,18.0,1.2218782246051623,82.0,3.1542350321018326,213.41900086402893
18,19.0,1.0089863069554672,74.0,3.0659261558794775,216.1010036468506
19,20.0,0.8831848218152126,68.0,2.9786343607460033,218.49700140953064
20,21.0,0.6717601859785108,62.0,2.892297933563065,220.65300035476685
21,22.0,0.5189010695900006,56.0,2.806411181307749,222.58600044250488
22,23.0,0.4870580892185321,52.0,2.6956460770782047,224.3130009174347
23,24.0,0.3654672174514648,48.0,2.593991698448812,225.90200018882751
24,25.0,0.3065183674665134,44.0,2.528003718937644,227.3610017299652
25,26.0,0.2513481090912954,40.0,2.5429606554577706,228.68700408935547
26,27.0,0.21941717810423697,36.0,2.443235943110332,229.88000082969666
27,28.0,0.21647263963696056,34.0,2.396801281349295,230.94400143623352
28,29.0,0.18438496505886415,32.0,2.3727719557882985,231.9450011253357
29,30.0,0.15308560532020798,30.0,2.223454730258694,232.8840012550354
30,31.0,0.11033147351266552,28.0,2.0916642552493716,233.76500177383423
31,32.0,0.09730276698631249,26.0,1.9677088606767734,234.58400106430054
32,33.0,0.061832770062513136,24.0,1.9527327058720176,235.3420011997223
33,34.0,0.040875502393204095,22.0,1.9589110364435725,236.04000210762024
34,35.0,0.028759916882924463,20.0,2.0036154681777125,236.68099999427795
35,36.0,0.01482891743648086,18.0,1.9037411171131293,237.25600051879883
36,37.0,0.014444917449098042,18.0,1.9319953838429837,237.7760009765625
37,38.0,0.00971810966481575,18.0,1.9159282000203721,238.29500031471252
38,39.0,0.005802050909692959,18.0,1.8928446878539127,238.81600093841553
39,40.0,0.004114719473552544,18.0,1.9113829619423326,239.33600044250488
40,41.0,0.002632969686604651,18.0,1.8875029565371233,239.85300087928772
41,42.0,0.001986510266072556,18.0,1.9051135849067802,240.37200093269348
42,43.0,0.0013237873257431775,18.0,1.9260742073884047,240.89400053024292
43,44.0,0.0009429701667729185,18.0,1.9090737542635665,241.41100072860718
44,45.0,0.0007115685327672333,18.0,1.9024853459385307,241.93100118637085
45,46.0,0.0004927503663767195,18.0,1.9448243261635463,242.45299887657166
46,47.0,0.0004791289864194034,18.0,1.8880422243772526,242.97400069236755
47,48.0,0.0003961224293252324,18.0,1.8731044740076856,243.49000096321106
48,49.0,0.0003624596934553247,18.0,1.7799657674666471,244.01000213623047
49,50.0,0.0003366771718912965,18.0,1.7992917494189777,244.53200149536133
50,51.0,0.0003166767798935611,18.0,1.8119205921858006,245.05200028419495
51,52.0,0.0002914207781227417,18.0,1.8432058159001607,245.56399989128113
52,53.0,0.0002732225496783495,18.0,1.89572731802957,246.08000016212463
53,54.0,0.0002563114552100617,18.0,1.891202210483405,246.5920009613037
54,55.0,0.0002453362507093901,18.0,1.9045836505684883,247.10800099372864
55,56.0,0.00025726927859618054,18.0,1.9575718205219372,247.62700080871582
56,57.0,0.0002442656230951528,18.0,1.9423477792539166,248.14600229263306
