,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
0,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,2
1,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,3
2,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,4
3,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,5
4,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,6
5,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,7
6,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,8
7,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,9
8,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,10
9,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,11
10,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,12
11,0.0,0.0,1.0,0.25,0.0,0.0024364606849209885,0.0,0.0,0.0,0.0,0.0,P,0.00025723784131853085,0.0,1.0,0,13
