,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,-3003.2967614720033,460.0,3.8304347826086955,30.561012506484985
1,2.0,-3049.666631181897,424.0,4.21933962264151,57.34901237487793
2,3.0,-3084.954729093421,392.0,4.591836734693878,80.8630120754242
3,4.0,-3114.3063879620004,362.0,5.005524861878453,101.81601214408875
4,5.0,-3136.0452585052885,336.0,5.413690476190476,120.28501200675964
5,6.0,-3158.2222357824844,312.0,5.8493589743589745,136.6810121536255
6,7.0,-3179.976249542164,290.0,6.26551724137931,151.42799949645996
7,8.0,-3201.475145790732,270.0,6.648148148148148,164.72501230239868
8,9.0,-3218.672401819699,252.0,7.0476190476190474,176.67801213264465
9,10.0,-3232.050381029401,236.0,7.423728813559322,187.4420120716095
10,11.0,-3249.478143759169,222.0,7.783783783783784,197.29001307487488
11,12.0,-3267.9251179247603,210.0,8.223809523809523,206.2990119457245
12,13.0,-3286.286627062474,198.0,8.626262626262626,214.67399954795837
13,14.0,-3308.7594714118436,188.0,9.058510638297872,222.43700122833252
14,15.0,-3321.7865681143426,180.0,9.366666666666667,229.6090121269226
15,16.0,-3336.436632794546,172.0,9.651162790697674,236.35099983215332
16,17.0,-3349.6605220198066,164.0,9.96951219512195,242.67701292037964
17,18.0,-3355.7445534690182,158.0,10.430379746835444,248.61600017547607
18,19.0,-3362.6054921771906,152.0,10.822368421052632,254.39001178741455
19,20.0,-3366.3812263055056,146.0,11.431506849315069,259.786012172699
20,21.0,-3367.399057942906,142.0,11.830985915492958,264.9260001182556
21,22.0,-3370.678468280973,138.0,12.27536231884058,269.9420003890991
22,23.0,-3372.9826892021106,134.0,12.656716417910447,274.75013875961304
23,24.0,-3374.499377492301,130.0,13.123076923076923,279.36201071739197
24,25.0,-3376.0674978876737,126.0,13.325396825396826,283.9510006904602
25,26.0,-3378.2555856734543,124.0,13.516129032258064,288.20701456069946
26,27.0,-3381.428328036351,122.0,13.778688524590164,292.3960120677948
27,28.0,-3382.297376928801,120.0,13.908333333333333,296.49601197242737
28,29.0,-3383.436895966937,118.0,14.09322033898305,300.6210124492645
29,30.0,-3384.9016595429216,116.0,14.318965517241379,304.5480122566223
30,31.0,-3386.216899259827,114.0,14.596491228070175,308.4460015296936
31,32.0,-3388.186777534629,112.0,14.794642857142858,312.23601508140564
32,33.0,-3388.975803435794,110.0,15.027272727272727,315.9411401748657
33,34.0,-3391.1394147576884,108.0,15.342592592592593,319.58601236343384
34,35.0,-3392.9782529320696,108.0,15.462962962962964,323.13601183891296
35,36.0,-3393.334100395238,108.0,15.546296296296296,326.67700386047363
36,37.0,-3394.6659304908108,108.0,15.74074074074074,330.23301219940186
37,38.0,-3395.598600064521,108.0,15.824074074074074,333.7650122642517
38,39.0,-3396.0886220997427,108.0,15.824074074074074,337.33601212501526
39,40.0,-3397.0595348363427,108.0,15.88888888888889,340.9350130558014
40,41.0,-3397.7146415454868,108.0,15.962962962962964,344.4810121059418
41,42.0,-3398.1839417405085,108.0,16.083333333333332,348.20200085639954
42,43.0,-3398.9143577861123,108.0,16.074074074074073,351.8170120716095
43,44.0,-3399.551397997952,108.0,16.12962962962963,355.39101243019104
44,45.0,-3399.8226129545405,108.0,16.185185185185187,358.99599957466125
45,46.0,-3400.408308448043,108.0,16.22222222222222,362.5061421394348
46,47.0,-3400.6583864339573,108.0,16.333333333333332,366.0500121116638
47,48.0,-3401.0720976777284,108.0,16.35185185185185,369.58401226997375
48,49.0,-3401.261363002827,108.0,16.37037037037037,373.12801218032837
49,50.0,-3401.787956810176,108.0,16.36111111111111,376.6280128955841
50,51.0,-3402.2250311938515,108.0,16.25925925925926,380.311012506485
51,52.0,-3402.5248626951693,108.0,16.314814814814813,383.8350119590759
52,53.0,-3402.812094135138,108.0,16.23148148148148,387.37801241874695
53,54.0,-3403.070864054285,108.0,16.23148148148148,390.9030122756958
54,55.0,-3403.40928609856,108.0,16.203703703703702,394.4030120372772
