,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
0,-0.30119080790712993,-0.134640070864175,0.348912860532039,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.00021843097502731624,0.0,1.0,0.0,4.0
1,-0.08378583801021844,-0.134640070864175,0.4446897357612404,0.25,0.0,0.035831242643524844,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.0023935284885013017,0.0,1.0,0.0,5.0
2,0.25,-0.134640070864175,1.0,0.25,0.0,0.008798525563186192,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.0010010502203215814,0.0,1.0,0.0,6.0
3,-0.4576936514173363,0.8117372850242867,0.4446897357612404,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02294998514672778,P,0.0008166324589149015,0.0,1.0,0.0,7.0
4,-0.30119080790712993,0.3204277051400776,0.0,1.1458045269276087,0.0,0.0,0.000669587856633503,0.0,0.0,-0.11523370092161928,0.06790050882588591,P,0.007172408351261411,0.0,1.0,0.0,8.0
5,-0.30119080790712993,0.75,0.6737656484654663,0.7925710565697237,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.0,P,0.002082858830742555,0.0,1.0,0.0,9.0
6,-0.30119080790712993,-0.08893035726239991,0.75,-0.03449276555610731,0.14440624725289208,0.0,0.000669587856633503,-0.18052369063508358,0.012281574854334483,0.0,0.02294998514672778,P,0.03671615704175578,0.0,1.0,0.0,10.0
7,-0.0187603657832913,-0.08893035726239991,0.20928552563609137,0.25,-0.021312312363815644,-0.07501000052608535,0.000669587856633503,0.0,-0.043556654276622093,0.0,0.0,P,0.03510765487004609,0.0,1.0,0.0,11.0
8,-0.30119080790712993,-0.134640070864175,0.6737656484654663,0.25,0.041773622261997594,0.0,0.0,-0.33452310338060187,0.0,-0.05957510044227912,0.09672145938677498,P,0.02058609764570275,0.0,1.0,0.0,12.0
9,-0.30119080790712993,-0.134640070864175,0.4446897357612404,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.00019776926283048514,14.0,1.0,0.0,13.0
10,-0.30119080790712993,-0.09299401411278763,0.0,0.25,0.0,0.0,0.000669587856633503,0.25,0.0,0.0,0.02294998514672778,P,0.009248653679175968,0.0,1.0,0.0,14.0
11,0.25,-0.134640070864175,0.4446897357612404,0.75,0.0,0.0,-0.03026878842780982,-0.33452310338060187,0.0,0.0,0.02294998514672778,P,0.015491236196830746,0.0,1.0,0.0,15.0
12,-0.30119080790712993,0.25,0.75,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.0,P,0.00026814106928519646,0.0,1.0,0.0,16.0
13,-0.30119080790712993,-0.134640070864175,0.4446897357612404,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.03975010137143297,P,0.0006399946939330104,0.0,1.0,0.0,17.0
14,-0.30119080790712993,-0.134640070864175,0.4446897357612404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294998514672778,P,0.00039766835073003627,0.0,1.0,0.0,18.0
15,0.5,-0.134640070864175,0.4446897357612404,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.0003481722304652656,0.0,1.0,0.0,19.0
16,-0.30119080790712993,-0.134640070864175,0.4446897357612404,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.00019776926283048514,0.0,1.0,0.0,20.0
17,-0.30119080790712993,1.0,0.75,0.25,0.0,0.0,0.0,-0.21330956246918706,0.0,0.0,0.03354625927670479,P,0.006240416694690154,0.0,1.0,0.0,21.0
18,0.4386249378474182,-0.134640070864175,-0.004228834268321213,1.0,0.0,0.0,0.0,0.0,0.033323716063554276,0.0,0.0,P,0.0028449420437699387,0.0,1.0,0.0,22.0
19,0.7598123632812441,-0.134640070864175,0.6849675054118027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,0.0018005750474021046,0.0,1.0,0.0,23.0
20,0.75,0.75,1.0,0.25,-0.009630244881834046,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.0016914488215382586,0.0,1.0,0.0,24.0
21,0.25,-0.5038164323796741,0.6737656484654663,0.25,0.0,0.0,0.000669587856633503,0.0,0.0,0.0,0.02294998514672778,P,0.0003248920108694644,0.0,1.0,0.0,25.0
