,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,-3005.8602519660276,460.0,4.176086956521739,31.542999982833862
1,2.0,-3063.871866326261,424.0,4.705188679245283,59.11001253128052
2,3.0,-3096.873322020156,392.0,5.24234693877551,83.43100190162659
3,4.0,-3126.5759362301856,362.0,5.803867403314917,104.95401239395142
4,5.0,-3154.1847315828745,336.0,6.369047619047619,123.91899991035461
5,6.0,-3177.5289511211467,312.0,6.910256410256411,141.1050000190735
6,7.0,-3195.493679116791,290.0,7.472413793103448,156.3570008277893
7,8.0,-3218.062559594776,270.0,8.085185185185185,170.083012342453
8,9.0,-3236.852488779771,252.0,8.666666666666666,182.51001238822937
9,10.0,-3253.928481386712,236.0,9.169491525423728,193.7390124797821
10,11.0,-3268.0283230387085,222.0,9.64864864864865,203.99401235580444
11,12.0,-3282.6858491135595,210.0,10.233333333333333,213.6070122718811
12,13.0,-3294.2075804270153,198.0,10.772727272727273,222.31601214408875
13,14.0,-3315.862622658784,188.0,11.21808510638298,230.34101223945618
14,15.0,-3338.1591637952783,180.0,11.85,237.8730125427246
15,16.0,-3354.342465937357,172.0,12.5,245.06801223754883
16,17.0,-3366.0704085210787,164.0,13.164634146341463,251.78401231765747
17,18.0,-3369.0537512164397,158.0,13.544303797468354,258.1200122833252
18,19.0,-3372.1281917785022,152.0,13.894736842105264,264.1210126876831
19,20.0,-3373.2739541207134,146.0,14.363013698630137,269.82701206207275
20,21.0,-3376.5021312729655,142.0,14.753521126760564,275.4010000228882
21,22.0,-3377.2159110763705,138.0,15.03623188405797,280.6380124092102
22,23.0,-3379.0879759930253,134.0,15.455223880597014,285.72601222991943
23,24.0,-3380.6248091145344,130.0,15.946153846153846,290.6550121307373
24,25.0,-3383.398321001588,126.0,16.134920634920636,295.3450129032135
25,26.0,-3384.2986339344375,124.0,16.282258064516128,299.85800099372864
26,27.0,-3384.775027727387,122.0,16.704918032786885,304.30101227760315
27,28.0,-3385.9613658021194,120.0,17.091666666666665,308.67601251602173
28,29.0,-3387.080304754486,118.0,17.440677966101696,313.0130009651184
29,30.0,-3388.0163284604732,116.0,17.74137931034483,317.19201254844666
30,31.0,-3389.2687990891727,114.0,17.912280701754387,321.41501235961914
31,32.0,-3389.39124833564,112.0,18.285714285714285,325.4450125694275
32,33.0,-3391.611755616786,110.0,18.527272727272727,329.40201210975647
33,34.0,-3393.0256033657784,108.0,18.50925925925926,333.29100608825684
34,35.0,-3393.397020961416,108.0,18.666666666666668,337.09699988365173
35,36.0,-3394.032712137515,108.0,18.47222222222222,340.90901231765747
36,37.0,-3394.7507193887277,108.0,18.314814814814813,344.81500220298767
37,38.0,-3394.9223695867636,108.0,18.25925925925926,348.6190040111542
38,39.0,-3395.341737283003,108.0,18.37962962962963,352.4930121898651
39,40.0,-3395.8142435170444,108.0,18.26851851851852,356.2690124511719
40,41.0,-3396.6744377328405,108.0,18.435185185185187,360.0430121421814
41,42.0,-3397.3663900206766,108.0,18.564814814814813,363.8150124549866
42,43.0,-3397.4659391685022,108.0,18.35185185185185,367.6019997596741
43,44.0,-3398.283574753028,108.0,18.12962962962963,371.3980014324188
44,45.0,-3398.428273662712,108.0,17.712962962962962,375.1980011463165
45,46.0,-3398.887204382971,108.0,17.51851851851852,378.9430124759674
46,47.0,-3399.2074712602875,108.0,17.305555555555557,382.6900043487549
47,48.0,-3399.512925703562,108.0,17.27777777777778,386.5040123462677
48,49.0,-3400.5950328506947,108.0,17.25,390.2610123157501
49,50.0,-3401.148930161467,108.0,17.09259259259259,394.06600189208984
50,51.0,-3401.009294163399,108.0,16.98148148148148,397.851012468338
51,52.0,-3401.2392806892963,108.0,17.0,401.6860122680664
52,53.0,-3401.301220683078,108.0,16.925925925925927,405.4929995536804
53,54.0,-3401.497072851996,108.0,16.833333333333332,409.3670017719269
54,55.0,-3401.6678656893905,108.0,16.833333333333332,413.1370122432709
