,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,9.497948696649757,410.0,5.290350910544385,29.855002880096436
1,2.0,7.52731488124172,338.0,4.95375372064564,52.07900261878967
2,3.0,5.8358669472965214,280.0,4.632091571399384,68.684002161026
3,4.0,4.491143272159912,234.0,4.359898299098496,81.28100323677063
4,5.0,3.3613271288913547,198.0,4.092659965373982,91.15000319480896
5,6.0,2.291172836276997,168.0,3.7910949247905212,98.95001316070557
6,7.0,1.5470093364037125,144.0,3.562093816234273,105.25300312042236
7,8.0,0.9775271281901353,126.0,3.321736547813252,110.46200227737427
8,9.0,0.572879908179862,110.0,3.1233251367703385,114.88500213623047
9,10.0,0.3277502240822568,98.0,2.889264597786405,118.59100461006165
10,11.0,0.17552827450288883,88.0,2.748041240157933,121.84100270271301
11,12.0,0.08665817308299918,80.0,2.636036729201914,124.69700288772583
12,13.0,0.05233038871940865,74.0,2.5600743735064624,127.22500348091125
13,14.0,0.029471853736874568,70.0,2.4499753211975297,129.55000281333923
14,15.0,0.013039401405955154,66.0,2.3194708312763908,131.71900415420532
15,16.0,0.004820357760400625,62.0,2.195334309294693,133.7500023841858
16,17.0,0.002315371031216798,60.0,2.0415766931672996,135.6420030593872
17,18.0,0.0010322167819787284,58.0,1.9004343769728183,137.46400237083435
18,19.0,0.0005897064676766692,56.0,1.5954533263882735,139.2460024356842
19,20.0,0.0005167867835493599,54.0,1.510084982473052,140.9280035495758
20,21.0,0.00041470604999953314,54.0,1.394000917806458,142.53900456428528
21,22.0,0.00038685773155689346,54.0,1.297935906236918,144.16900205612183
22,23.0,0.00036347652648569933,54.0,1.1942703077577719,145.78200244903564
23,24.0,0.00031473962031097557,54.0,1.169663832858648,147.39400386810303
24,25.0,0.0002993076907381607,54.0,1.1884776430371515,149.01400303840637
25,26.0,0.00028820010892382776,54.0,1.147249001203324,150.6340024471283
26,27.0,0.0002621636679573556,54.0,1.1529217433933951,152.2620027065277
27,28.0,0.00026548011923887806,54.0,1.1258508197040535,153.9160032272339
28,29.0,0.00024590795986558596,54.0,1.0759664250955445,155.5390133857727
29,30.0,0.00023878034208265326,54.0,1.056995554105221,157.1720027923584
30,31.0,0.0002220443663442307,54.0,1.0540511959972567,158.7750129699707
31,32.0,0.00021047200647667034,54.0,0.9942600610010183,160.39900374412537
32,33.0,0.00020289131492497384,54.0,1.0124255878714397,161.96900343894958
33,34.0,0.00019222749089682298,54.0,1.0148987254152995,163.56801319122314
34,35.0,0.0001846295413153167,54.0,1.0482322475084014,165.1710033416748
35,36.0,0.0001812041994642905,54.0,1.0502532320856157,166.75200271606445
36,37.0,0.0001782414439339231,54.0,1.0464868123003201,168.30800366401672
37,38.0,0.00017534934774627485,54.0,1.0502829157178422,169.8610029220581
38,39.0,0.0001738667492157464,54.0,1.0399238976781993,171.4090027809143
39,40.0,0.00017351148511600588,54.0,1.0389835678479893,172.89800214767456
40,41.0,0.00017333106272846376,58.0,1.0328056978029896,174.3900032043457
41,42.0,0.00017310200252276705,58.0,1.0329466092387178,175.983003616333
