,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,9.539414825687391,410.0,5.286783542356117,29.889013290405273
1,2.0,7.736045821427354,338.0,4.970373657975776,52.043012619018555
2,3.0,5.936759061184115,280.0,4.695720930575163,68.5960021018982
3,4.0,4.578975508318887,234.0,4.421134895937163,81.1500129699707
4,5.0,3.362729963027003,198.0,4.148211654397047,90.9480128288269
5,6.0,2.4209059063792115,168.0,3.8955496882555667,98.77201294898987
6,7.0,1.6638278798096426,144.0,3.6270815686293343,105.08399987220764
7,8.0,1.1250145170616306,126.0,3.343060089827487,110.29501366615295
8,9.0,0.6718312348922001,110.0,3.0203211976941056,114.66001272201538
9,10.0,0.41024106818174433,98.0,2.73519521754629,118.35299968719482
10,11.0,0.22559343306293744,88.0,2.3841062931472323,121.57001304626465
11,12.0,0.10644989236457665,80.0,2.1370679609309247,124.41201281547546
12,13.0,0.053807669268678394,74.0,1.893796201724472,127.0169997215271
13,14.0,0.027172792192371162,70.0,1.7559656090887203,129.37399983406067
14,15.0,0.011300860459498923,66.0,1.676623307654655,131.60100054740906
15,16.0,0.002561218115726122,62.0,1.6181662090501938,133.63901281356812
16,17.0,0.0009678837769492761,60.0,1.4955725846903019,135.52801299095154
17,18.0,0.0005282599208789114,58.0,1.356771182006812,137.34601306915283
18,19.0,0.0003924002875062856,56.0,1.342718828068806,139.0789999961853
19,20.0,0.0003189096234555189,54.0,1.3383762069736922,140.75300097465515
20,21.0,0.0002885967389447703,54.0,1.271348121326821,142.33599972724915
21,22.0,0.0002632844485678902,54.0,1.2638877183706223,143.8770134449005
22,23.0,0.00025100582728760946,54.0,1.1972942927040462,145.39301300048828
23,24.0,0.0002379357462621689,54.0,1.113254333867814,146.8990137577057
24,25.0,0.00022997179531075338,54.0,1.0528683065176887,148.39500188827515
25,26.0,0.00022501703034576327,56.0,0.9732969857195384,149.84501338005066
26,27.0,0.00021829883480034698,54.0,0.88881898860446,151.3369996547699
27,28.0,0.00021711407042577952,56.0,0.8271084260289138,152.73301339149475
28,29.0,0.00021646746995638186,54.0,0.8074051573092385,154.15401530265808
29,30.0,0.0002163694847148251,58.0,0.8106737484989455,155.5430130958557
30,31.0,0.0002162346443791861,62.0,0.7939627386386209,157.0490005016327
31,32.0,0.00021601190179942794,62.0,0.783196638498635,158.6870129108429
32,33.0,0.00021581390839519847,62.0,0.743674187081204,160.3130009174347
33,34.0,0.00021532433018164242,62.0,0.7695663218353552,161.9320011138916
34,35.0,0.0002145833198089264,64.0,0.7573578285914884,163.56500005722046
35,36.0,0.00021339708428828034,62.0,0.7454437022487332,165.2559995651245
36,37.0,0.00021171733015020513,62.0,0.7713695608930099,166.89399981498718
37,38.0,0.0002092403395289893,60.0,0.7957312803504114,168.52501320838928
38,39.0,0.00020772687677606688,64.0,0.8522336045387919,170.13200116157532
39,40.0,0.00020530614911472183,62.0,0.9145371564937604,171.84700059890747
40,41.0,0.00020380371058632956,62.0,0.9670388566093432,173.5610010623932
41,42.0,0.00020170019869520986,60.0,1.0335781638823283,175.16215682029724
42,43.0,0.00020150213388901706,58.0,1.0401514659622253,176.66701292991638
43,44.0,0.00020150213388901706,58.0,1.0229100866518805,178.12201476097107
44,45.0,0.00020150213388901706,62.0,1.050718762958888,179.58601307868958
45,46.0,0.00020150213388901706,60.0,1.0372779027438344,181.13401341438293
46,47.0,0.00020150213388901706,60.0,1.0372779027438344,182.63401293754578
47,48.0,0.00020150213388901706,62.0,1.0345897307008238,184.13601350784302
48,49.0,0.00020150213388901706,60.0,1.0372779027438344,185.6950125694275
49,50.0,0.00020150213388901706,64.0,1.0320695694105013,187.21901321411133
50,51.0,0.00020150213388901706,66.0,1.044853660319592,188.85100030899048
51,52.0,0.00020150213388901706,64.0,1.047694569410501,190.56601285934448
52,53.0,0.00020150213388901703,68.0,1.0274739811752067,192.2310130596161
53,54.0,0.00020150213388901703,64.0,1.0476945694105009,194.01401329040527
54,55.0,0.00020150213388901703,64.0,1.047694569410501,195.67801356315613
55,56.0,0.00020150213388901703,64.0,1.047694569410501,197.31401586532593
56,57.0,0.00020150213388901703,62.0,1.050718762958888,198.92501640319824
57,58.0,0.00020150213388901703,62.0,1.0345897307008238,200.47701287269592
58,59.0,0.00020150213388901703,62.0,1.0345897307008238,202.03301620483398
59,60.0,0.00020150213388901703,62.0,1.050718762958888,203.58501267433167
60,61.0,0.00020150213388901703,68.0,1.042179863528148,205.16200137138367
61,62.0,0.00020150213388901703,64.0,1.032069569410501,206.86300015449524
62,63.0,0.00020150213388901703,62.0,1.0345897307008238,208.46301293373108
63,64.0,0.00020150213388901703,60.0,1.0372779027438346,210.0180139541626
64,65.0,0.00020150213388901703,64.0,1.047694569410501,211.5250129699707
65,66.0,0.00020150213388901703,68.0,1.0274739811752067,213.13501286506653
66,67.0,0.00020150213388901703,68.0,1.0274739811752067,214.84201335906982
67,68.0,0.00020150213388901703,64.0,1.032069569410501,216.53701496124268
68,69.0,0.00020150213388901703,68.0,1.042179863528148,218.1450159549713
69,70.0,0.00020150213388901703,70.0,1.0396588551247863,219.8540015220642
70,71.0,0.00020150213388901706,72.0,1.0511667916327232,221.62001371383667
71,72.0,0.00020150213388901706,72.0,1.0511667916327232,223.42101621627808
72,73.0,0.00020150213388901706,72.0,1.0511667916327232,225.22401332855225
73,74.0,0.00020150213388901703,68.0,1.042179863528148,227.01701283454895
74,75.0,0.00020150213388901703,66.0,1.0297021451680768,228.72001338005066
75,76.0,0.00020150213388901703,66.0,1.0297021451680768,230.38101601600647
76,77.0,0.00020150213388901703,66.0,1.0297021451680768,232.03601503372192
77,78.0,0.00020150213388901703,64.0,1.032069569410501,233.70101284980774
78,79.0,0.00020150213388901703,64.0,1.032069569410501,235.32899975776672
79,80.0,0.00020150213388901703,64.0,1.0320695694105007,236.9960014820099
80,81.0,0.00020150213388901695,64.0,1.0476945694105009,238.67401432991028
81,82.0,0.00020150213388901679,66.0,1.0448536603195915,240.3670129776001
82,83.0,0.00020150213388901679,68.0,1.0274739811752065,242.08801555633545
83,84.0,0.0002015021338890169,70.0,1.0396588551247863,243.8680136203766
84,85.0,0.00020150213388901679,66.0,1.0448536603195917,245.66101360321045
85,86.0,0.00020150213388901676,62.0,1.0345897307008236,247.34001278877258
86,87.0,0.00020150213388901679,68.0,1.0421798635281476,248.9330132007599
87,88.0,0.00020150213388901679,70.0,1.0396588551247858,250.71001291275024
88,89.0,0.00020150213388901676,66.0,1.0448536603195917,252.53601336479187
89,90.0,0.00020150213388901679,68.0,1.0421798635281476,254.28201270103455
90,91.0,0.00020150213388901676,64.0,1.0476945694105009,256.0180130004883
91,92.0,0.00020150213388901676,62.0,1.0507187629588879,257.6340126991272
92,93.0,0.00020150213388901673,60.0,1.0372779027438344,259.1870131492615
