,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
0,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,6.0
1,-0.014785642070864965,0.7501446082297635,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017035373767721994,17.0,1.0,0.0,7.0
2,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,8.0
3,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.0003428911616719944,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00016988375634494676,0.0,1.0,0.0,9.0
4,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,10.0
5,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,12.0,1.0,0.0,11.0
6,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017033545051421814,0.0,1.0,0.0,12.0
7,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,13.0
8,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,14.0
9,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,15.0
10,-0.014785642070864965,0.75,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433668,P,0.00017033545051421814,0.0,1.0,0.0,16.0
11,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,17.0
12,-0.014785642070864965,0.7501446082297635,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017035373767721994,0.0,1.0,0.0,18.0
13,-0.014785642070864965,0.7501446082297635,0.75,0.0166303718602845,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017035373767721994,3.0,1.0,0.0,19.0
14,-0.014785642070864965,0.7496488705177613,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.00017065684612290664,0.0,1.0,0.0,20.0
15,-0.014785642070864965,0.75,0.75,0.008173905719656652,0.0,0.00024365664671698435,0.0,0.0,-0.010095933300155596,0.0,0.0028852410972433663,P,0.0001706947932864343,0.0,1.0,0.0,21.0
