,flyash,water,coarseaggregate,age,cement-coarseaggregate,slag-water,slag-fineaggregate,flyash-fineaggregate,water-cement,water-fineaggregate,superplasticizer-cement,clase,fitness,grupo_cruce,seleccionado,con_mutacion,fila
0,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,4.0
1,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,5.0
2,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,6.0
3,0.0,0.9416696697352673,1.2889564486837317,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,7.0
4,0.0,0.9416696697352679,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,8.0
5,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,9.0
6,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,11.0,1.0,0.0,10.0
7,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,11.0
8,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,12.0
9,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,13.0
10,0.0,0.9416696697352679,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,14.0
11,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,15.0
12,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,16.0
13,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,17.0
14,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,12.0,1.0,0.0,18.0
15,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,19.0
16,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,20.0
17,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,21.0
18,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,22.0
19,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,23.0
20,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,24.0
21,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,25.0
22,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,26.0
23,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,27.0
24,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,28.0
25,0.0,0.9416696697352673,1.2889564486837317,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,29.0
26,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,30.0
27,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,31.0
28,0.0,0.9416696697352679,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,32.0
29,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,33.0
30,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,34.0
31,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.036981838027997906,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,35.0
32,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,36.0
33,0.0,0.9416696697352679,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,0.0,1.0,0.0,37.0
34,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,10.0,1.0,0.0,38.0
35,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,1.0,0.0,1.0,1.0
36,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,2.0,11.0,1.0,1.0
37,0.0,0.9416696697352673,1.288956448683731,0.19010705925395355,0.0,0.0,0.0,0.0,-0.0369818380279979,0.0,0.0,P,0.00018783772377189677,3.0,0.0,1.0,1.0
