,iteracion,media_fitness,nro_cromosomas,nro_variables,segundos
0,1.0,-3005.860251966027,460.0,3.8065217391304347,30.613011360168457
1,2.0,-3055.1849491558387,424.0,4.19811320754717,57.53801083564758
2,3.0,-3087.360680828758,392.0,4.594387755102041,81.32901120185852
3,4.0,-3106.5798773366582,362.0,5.0,102.28901171684265
4,5.0,-3134.073994903108,336.0,5.461309523809524,120.73301124572754
5,6.0,-3153.8353688439634,312.0,5.897435897435898,137.24601101875305
6,7.0,-3174.698648278269,290.0,6.431034482758621,152.04701137542725
7,8.0,-3196.2447666590756,270.0,6.9185185185185185,165.42100048065186
8,9.0,-3218.870175790576,252.0,7.428571428571429,177.3550112247467
9,10.0,-3230.971775742361,236.0,7.9576271186440675,188.2020139694214
10,11.0,-3246.2241428437983,222.0,8.445945945945946,198.1169981956482
11,12.0,-3266.291973700859,210.0,8.942857142857143,207.13701105117798
12,13.0,-3284.2828071824906,198.0,9.358585858585858,215.5320007801056
13,14.0,-3300.845790563726,188.0,9.792553191489361,223.36201167106628
14,15.0,-3315.7719889339087,180.0,10.238888888888889,230.54799795150757
15,16.0,-3336.9095752568087,172.0,10.546511627906977,237.36301112174988
16,17.0,-3353.8261777582775,164.0,10.847560975609756,243.80101132392883
17,18.0,-3359.7775658370883,158.0,11.120253164556962,249.8210108280182
18,19.0,-3362.8715826820962,152.0,11.546052631578947,255.59201097488403
19,20.0,-3364.527853142237,146.0,11.897260273972602,261.05501103401184
20,21.0,-3367.6798871047167,142.0,12.225352112676056,266.1999990940094
21,22.0,-3372.28053012629,138.0,12.528985507246377,271.1609990596771
22,23.0,-3376.7348143956187,134.0,12.888059701492537,276.025000333786
23,24.0,-3378.703593262043,130.0,13.184615384615384,280.63699865341187
24,25.0,-3379.235270050676,126.0,13.46031746031746,285.2540113925934
25,26.0,-3379.8639290279493,124.0,13.774193548387096,289.5710005760193
26,27.0,-3380.38730555883,122.0,14.09016393442623,293.773010969162
27,28.0,-3382.803331474317,120.0,14.191666666666666,297.91600036621094
28,29.0,-3383.7358545400607,118.0,14.457627118644067,301.9520118236542
29,30.0,-3384.9601559851344,116.0,14.758620689655173,305.92801094055176
30,31.0,-3386.6278812795745,114.0,14.75438596491228,309.81601095199585
31,32.0,-3388.2820823507222,112.0,14.955357142857142,313.5970108509064
32,33.0,-3389.6353577606733,110.0,15.045454545454545,317.3250026702881
33,34.0,-3390.2987066808164,108.0,15.11111111111111,320.9530107975006
34,35.0,-3390.124234689045,108.0,15.064814814814815,324.52801156044006
35,36.0,-3391.4594406085794,108.0,15.185185185185185,328.0800108909607
36,37.0,-3392.2934972420567,108.0,15.212962962962964,331.64101123809814
37,38.0,-3393.1853650135167,108.0,15.25925925925926,335.19301104545593
38,39.0,-3393.0888249109175,108.0,15.25925925925926,338.82501101493835
39,40.0,-3393.5293550951797,108.0,15.324074074074074,342.40000200271606
40,41.0,-3394.262394442638,108.0,15.416666666666666,345.94301104545593
41,42.0,-3394.7884902624896,108.0,15.407407407407407,349.63599824905396
42,43.0,-3395.127188146933,108.0,15.37962962962963,353.24601125717163
43,44.0,-3395.1710481544246,108.0,15.407407407407407,356.7890112400055
44,45.0,-3395.6638211815057,108.0,15.277777777777779,360.3209981918335
45,46.0,-3396.3482455103244,108.0,15.194444444444445,363.89501118659973
46,47.0,-3396.757552834077,108.0,15.00925925925926,367.44101214408875
47,48.0,-3397.0589576588154,108.0,14.898148148148149,371.0260109901428
48,49.0,-3397.285304787737,108.0,14.925925925925926,374.6090111732483
49,50.0,-3397.512507346698,108.0,14.907407407407407,378.18401169776917
50,51.0,-3397.69106704427,108.0,14.898148148148149,381.7620141506195
51,52.0,-3398.163479080191,108.0,14.898148148148149,385.302011013031
52,53.0,-3398.3570622145644,108.0,14.851851851851851,388.800998210907
53,54.0,-3398.419153124716,108.0,14.768518518518519,392.39900064468384
54,55.0,-3398.930005231845,108.0,14.74074074074074,396.026141166687
